customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchase,payment_method,frequency_of_purchase
1925,30,Male,Jacket,Outerwear,106,Michigan,M,Gray,Fall,4.8,FALSE,Free Shipping,FALSE,FALSE,42,PayPal,Quarterly
1926,59,Male,Sneakers,Footwear,96,Utah,L,Black,Winter,2.9,FALSE,Express,FALSE,FALSE,44,Credit Card,Fortnightly
1927,66,Male,Backpack,Accessories,99,New Mexico,M,Silver,Spring,3,FALSE,Express,FALSE,FALSE,6,PayPal,Annually
1928,40,Male,Pants,Clothing,33,Florida,M,Pink,Summer,2.9,FALSE,Standard,FALSE,FALSE,8,Cash,Every 3 Months
1929,25,Male,Sunglasses,Accessories,173,Mississippi,S,Lavender,Summer,3.7,FALSE,Standard,FALSE,FALSE,10,PayPal,Weekly
1930,59,Male,Jeans,Clothing,47,Hawaii,L,Brown,Fall,4.7,FALSE,Standard,FALSE,FALSE,46,Venmo,Quarterly
1931,66,Male,Pants,Clothing,173,North Carolina,L,Turquoise,Spring,3.5,FALSE,Store Pickup,FALSE,FALSE,26,Cash,Weekly
1932,54,Male,Jewelry,Accessories,48,Illinois,S,Olive,Spring,2.7,FALSE,Store Pickup,FALSE,FALSE,6,Debit Card,Every 3 Months
1933,42,Male,Hoodie,Clothing,80,Maryland,M,White,Spring,5,FALSE,Free Shipping,FALSE,FALSE,47,Credit Card,Every 3 Months
1934,48,Male,Sandals,Footwear,138,Montana,L,Violet,Summer,4.1,FALSE,Next Day Air,FALSE,FALSE,28,Venmo,Annually
1935,34,Male,Jacket,Outerwear,171,Michigan,L,Gold,Winter,2.7,FALSE,Free Shipping,FALSE,FALSE,23,Bank Transfer,Annually
1936,19,Male,Blouse,Clothing,150,North Carolina,XL,Violet,Spring,4.8,FALSE,Free Shipping,FALSE,FALSE,45,Cash,Fortnightly
1937,70,Male,Jewelry,Accessories,67,Minnesota,S,Teal,Summer,4.3,FALSE,2-Day Shipping,FALSE,FALSE,44,PayPal,Every 3 Months
1938,43,Male,Socks,Clothing,160,Delaware,M,Olive,Summer,4.5,FALSE,2-Day Shipping,FALSE,FALSE,11,Bank Transfer,Monthly
1939,46,Male,Jeans,Clothing,111,Kentucky,L,Blue,Spring,3.8,FALSE,Standard,FALSE,FALSE,39,Debit Card,Bi-Weekly
1940,66,Male,Gloves,Accessories,93,Ohio,L,Magenta,Winter,3.7,FALSE,Store Pickup,FALSE,FALSE,20,PayPal,Every 3 Months
1941,50,Male,Hat,Accessories,50,Alaska,L,Gray,Fall,3.9,FALSE,2-Day Shipping,FALSE,FALSE,48,PayPal,Fortnightly
1942,55,Male,Shoes,Footwear,77,Vermont,XL,Peach,Winter,3.3,FALSE,Standard,FALSE,FALSE,46,Credit Card,Quarterly
1943,63,Male,Pants,Clothing,37,Alabama,M,Cyan,Fall,3.4,FALSE,Express,FALSE,FALSE,22,PayPal,Monthly
1944,32,Male,Socks,Clothing,134,Wisconsin,L,Violet,Summer,3.8,FALSE,Next Day Air,FALSE,FALSE,45,Cash,Annually
1945,30,Male,Hoodie,Clothing,38,Arkansas,M,Gold,Winter,2.7,FALSE,Free Shipping,FALSE,FALSE,49,Cash,Every 3 Months
1946,35,Male,Hoodie,Clothing,159,Georgia,M,Gold,Winter,2.9,FALSE,2-Day Shipping,FALSE,FALSE,9,Credit Card,Every 3 Months
1947,59,Male,Pants,Clothing,93,Louisiana,M,White,Summer,4.5,FALSE,Standard,FALSE,FALSE,41,Credit Card,Quarterly
1948,59,Male,Shirt,Clothing,41,New York,M,Gray,Summer,2.6,FALSE,Store Pickup,FALSE,FALSE,2,PayPal,Monthly
1949,54,Male,T-shirt,Clothing,166,Connecticut,L,Brown,Winter,3.1,FALSE,Next Day Air,FALSE,FALSE,39,PayPal,Bi-Weekly
1950,63,Male,Dress,Clothing,77,Nebraska,L,Gray,Winter,4.7,FALSE,Store Pickup,FALSE,FALSE,12,PayPal,Quarterly
1951,43,Male,Backpack,Accessories,80,Arkansas,L,Blue,Summer,4.6,FALSE,Free Shipping,FALSE,FALSE,26,PayPal,Every 3 Months
1952,33,Male,Gloves,Accessories,171,Connecticut,L,Gold,Summer,2.7,FALSE,Next Day Air,FALSE,FALSE,32,Bank Transfer,Bi-Weekly
1953,57,Male,Shoes,Footwear,31,Maryland,L,Yellow,Summer,4.6,FALSE,2-Day Shipping,FALSE,FALSE,50,Cash,Bi-Weekly
1954,25,Male,Skirt,Clothing,38,Colorado,XL,Green,Spring,4.8,FALSE,Standard,FALSE,FALSE,3,PayPal,Fortnightly
1955,26,Male,Gloves,Accessories,53,Colorado,M,Pink,Winter,4.2,FALSE,Free Shipping,FALSE,FALSE,3,Venmo,Quarterly
1956,50,Male,Hoodie,Clothing,29,Maine,M,Pink,Winter,4.9,FALSE,Express,FALSE,FALSE,37,Cash,Monthly
1957,70,Male,Socks,Clothing,39,Oklahoma,M,Pink,Winter,4.9,FALSE,Express,FALSE,FALSE,20,Credit Card,Fortnightly
1958,68,Male,Gloves,Accessories,32,South Carolina,M,Cyan,Spring,4.5,FALSE,Store Pickup,FALSE,FALSE,26,Cash,Bi-Weekly
1959,39,Male,Shorts,Clothing,85,Nevada,M,Gray,Winter,2.7,FALSE,Store Pickup,FALSE,FALSE,47,Cash,Quarterly
1960,46,Male,Shoes,Footwear,120,Colorado,M,White,Fall,3.1,FALSE,Store Pickup,FALSE,FALSE,7,Credit Card,Every 3 Months
1961,57,Male,Jeans,Clothing,96,Massachusetts,L,Red,Summer,3.3,FALSE,2-Day Shipping,FALSE,FALSE,40,Credit Card,Annually
1962,47,Male,Boots,Footwear,83,Nevada,L,Black,Summer,2.6,FALSE,Free Shipping,FALSE,FALSE,45,Debit Card,Quarterly
1963,40,Male,Hat,Accessories,163,Iowa,M,Silver,Fall,4.4,FALSE,Standard,FALSE,FALSE,20,PayPal,Fortnightly
1964,52,Male,Shorts,Clothing,37,Michigan,L,Pink,Spring,3.9,FALSE,Standard,FALSE,FALSE,11,Credit Card,Weekly
1965,40,Male,Pants,Clothing,165,West Virginia,S,Cyan,Summer,4.6,FALSE,Express,FALSE,FALSE,50,Debit Card,Monthly
1966,67,Male,Sweater,Clothing,70,Indiana,M,White,Fall,4.9,FALSE,Express,FALSE,FALSE,25,Debit Card,Quarterly
1967,67,Male,Jacket,Outerwear,131,Indiana,XL,Purple,Winter,3.7,FALSE,Express,FALSE,FALSE,5,Credit Card,Fortnightly
1968,37,Male,Dress,Clothing,57,Georgia,L,Yellow,Fall,3.7,FALSE,Standard,FALSE,FALSE,4,Venmo,Annually
1969,67,Male,Shirt,Clothing,90,Minnesota,S,Blue,Spring,4.2,FALSE,Standard,FALSE,FALSE,25,Credit Card,Weekly
1970,64,Male,Dress,Clothing,53,Louisiana,S,Cyan,Winter,3.5,FALSE,Next Day Air,FALSE,FALSE,11,Bank Transfer,Fortnightly
1971,28,Male,Belt,Accessories,117,Maryland,M,Indigo,Spring,2.9,FALSE,Next Day Air,FALSE,FALSE,4,Credit Card,Bi-Weekly
1972,54,Male,Hat,Accessories,82,Pennsylvania,XL,Indigo,Spring,3.4,FALSE,Next Day Air,FALSE,FALSE,1,Venmo,Monthly
1973,54,Male,Backpack,Accessories,61,Louisiana,M,Silver,Summer,3.3,FALSE,Express,FALSE,FALSE,48,PayPal,Every 3 Months
1974,24,Male,Skirt,Clothing,100,Maryland,XL,Red,Fall,4.5,FALSE,Standard,FALSE,FALSE,9,Venmo,Every 3 Months
1975,27,Male,Gloves,Accessories,78,Tennessee,M,Peach,Winter,4.6,FALSE,2-Day Shipping,FALSE,FALSE,2,PayPal,Fortnightly
1976,53,Male,Jacket,Outerwear,61,Illinois,L,Turquoise,Fall,2.9,FALSE,Express,FALSE,FALSE,4,Cash,Quarterly
1977,32,Male,Handbag,Accessories,58,Wyoming,M,Pink,Spring,3.2,FALSE,Next Day Air,FALSE,FALSE,43,PayPal,Fortnightly
1978,24,Male,Sandals,Footwear,94,Florida,M,Teal,Summer,2.6,FALSE,Free Shipping,FALSE,FALSE,32,Bank Transfer,Annually
1979,45,Male,Sunglasses,Accessories,146,Massachusetts,L,Magenta,Spring,3.8,FALSE,Store Pickup,FALSE,FALSE,1,Cash,Quarterly
1980,49,Male,Jeans,Clothing,151,Tennessee,L,Blue,Spring,2.8,FALSE,Store Pickup,FALSE,FALSE,38,Debit Card,Fortnightly
1981,51,Male,Sandals,Footwear,141,Iowa,M,Green,Winter,4.4,FALSE,Store Pickup,FALSE,FALSE,25,PayPal,Fortnightly
1982,69,Male,Shoes,Footwear,155,Michigan,L,Violet,Summer,4.7,FALSE,Express,FALSE,FALSE,42,PayPal,Quarterly
1983,41,Male,Sunglasses,Accessories,131,Kansas,M,Turquoise,Summer,2.7,FALSE,2-Day Shipping,FALSE,FALSE,32,PayPal,Monthly
1984,59,Male,Scarf,Accessories,89,Georgia,M,Pink,Summer,2.6,FALSE,Next Day Air,FALSE,FALSE,21,Debit Card,Quarterly
1985,26,Male,Skirt,Clothing,173,West Virginia,M,Black,Summer,3.4,FALSE,2-Day Shipping,FALSE,FALSE,26,PayPal,Fortnightly
1986,23,Male,Gloves,Accessories,170,Tennessee,M,Gold,Spring,3.9,FALSE,2-Day Shipping,FALSE,FALSE,6,Credit Card,Fortnightly
1987,62,Male,Coat,Outerwear,51,Arkansas,L,Green,Summer,3.4,FALSE,2-Day Shipping,FALSE,FALSE,14,Venmo,Quarterly
1988,69,Male,Belt,Accessories,99,Vermont,XL,White,Summer,3.4,FALSE,Express,FALSE,FALSE,4,Cash,Quarterly
1989,46,Male,Pants,Clothing,114,Virginia,M,Gold,Winter,3.9,FALSE,Free Shipping,FALSE,FALSE,26,Bank Transfer,Weekly
1990,35,Male,Jewelry,Accessories,127,Maryland,S,Charcoal,Spring,4,FALSE,Express,FALSE,FALSE,39,PayPal,Bi-Weekly
1991,32,Male,Backpack,Accessories,155,Connecticut,L,White,Spring,3.4,FALSE,2-Day Shipping,FALSE,FALSE,15,PayPal,Annually
1992,46,Male,Sneakers,Footwear,105,Missouri,M,Brown,Summer,3.7,FALSE,Next Day Air,FALSE,FALSE,1,Venmo,Every 3 Months
1993,33,Male,Hoodie,Clothing,33,New Jersey,L,Gold,Winter,4.9,FALSE,2-Day Shipping,FALSE,FALSE,28,Venmo,Monthly
1994,32,Male,Blouse,Clothing,91,Arkansas,S,Purple,Spring,5,FALSE,Express,FALSE,FALSE,17,Cash,Weekly
1995,33,Male,Sunglasses,Accessories,173,Nevada,M,Brown,Fall,2.9,FALSE,Next Day Air,FALSE,FALSE,24,Credit Card,Weekly
1996,67,Male,Boots,Footwear,55,Missouri,S,Teal,Spring,3,FALSE,Standard,FALSE,FALSE,29,Debit Card,Quarterly
1997,67,Male,Sneakers,Footwear,106,South Dakota,L,Indigo,Summer,3.3,FALSE,Next Day Air,FALSE,FALSE,18,Cash,Every 3 Months
1998,42,Male,Backpack,Accessories,95,Connecticut,M,Purple,Fall,4.7,FALSE,Express,FALSE,FALSE,10,Debit Card,Bi-Weekly
1999,20,Male,Pants,Clothing,75,Vermont,M,Orange,Fall,3.4,FALSE,2-Day Shipping,FALSE,FALSE,19,Cash,Quarterly
2000,39,Male,Socks,Clothing,171,Tennessee,L,Indigo,Winter,4.6,FALSE,2-Day Shipping,FALSE,FALSE,26,Debit Card,Monthly
2001,26,Male,Belt,Accessories,134,California,M,Lavender,Winter,3.6,FALSE,2-Day Shipping,FALSE,FALSE,25,Cash,Bi-Weekly
2002,51,Male,Sunglasses,Accessories,159,Wyoming,S,Purple,Winter,2.6,FALSE,Free Shipping,FALSE,FALSE,2,Debit Card,Fortnightly
2003,31,Male,Shirt,Clothing,63,New York,M,Red,Summer,2.7,FALSE,Express,FALSE,FALSE,19,PayPal,Every 3 Months
2004,68,Male,Sneakers,Footwear,56,Maine,S,Blue,Spring,3.1,FALSE,Express,FALSE,FALSE,32,Cash,Quarterly
2005,44,Male,Shoes,Footwear,157,Georgia,L,Blue,Fall,3.2,FALSE,2-Day Shipping,FALSE,FALSE,13,Cash,Bi-Weekly
2006,18,Male,Sandals,Footwear,118,Tennessee,M,Cyan,Winter,3.4,FALSE,Store Pickup,FALSE,FALSE,30,PayPal,Fortnightly
2007,58,Male,Scarf,Accessories,61,New Mexico,S,Pink,Fall,4.4,FALSE,Express,FALSE,FALSE,2,Credit Card,Annually
2008,26,Male,Shirt,Clothing,110,Virginia,M,Silver,Summer,3.2,FALSE,2-Day Shipping,FALSE,FALSE,8,PayPal,Quarterly
2009,57,Male,Skirt,Clothing,32,Florida,M,Gray,Spring,2.5,FALSE,Free Shipping,FALSE,FALSE,27,PayPal,Every 3 Months
2010,37,Male,Boots,Footwear,92,Alabama,M,Indigo,Summer,3.8,FALSE,Next Day Air,FALSE,FALSE,26,Venmo,Bi-Weekly
2011,24,Male,Sweater,Clothing,189,Texas,M,Maroon,Summer,4.4,FALSE,2-Day Shipping,FALSE,FALSE,3,Debit Card,Bi-Weekly
2012,57,Male,Sandals,Footwear,83,West Virginia,M,Beige,Spring,3.7,FALSE,Express,FALSE,FALSE,4,Bank Transfer,Monthly
2013,48,Male,Jeans,Clothing,40,Nevada,L,Green,Fall,3.2,FALSE,Store Pickup,FALSE,FALSE,5,Cash,Fortnightly
2014,39,Male,Backpack,Accessories,45,Virginia,M,Peach,Winter,4.9,FALSE,Standard,FALSE,FALSE,25,Debit Card,Quarterly
2015,51,Male,Skirt,Clothing,48,Wisconsin,L,Black,Summer,3.9,FALSE,Standard,FALSE,FALSE,47,PayPal,Bi-Weekly
2016,57,Male,Belt,Accessories,88,Virginia,S,Pink,Summer,4.5,FALSE,Next Day Air,FALSE,FALSE,8,Credit Card,Fortnightly
2017,53,Male,Shoes,Footwear,166,Maine,S,Violet,Winter,3.4,FALSE,Standard,FALSE,FALSE,20,Debit Card,Fortnightly
2018,70,Male,Socks,Clothing,36,Massachusetts,S,Green,Winter,4.1,FALSE,Next Day Air,FALSE,FALSE,42,Bank Transfer,Every 3 Months
2019,60,Male,Backpack,Accessories,52,Arkansas,S,Gold,Fall,4.5,FALSE,Store Pickup,FALSE,FALSE,20,Bank Transfer,Weekly
2020,31,Male,Shirt,Clothing,86,Idaho,S,Red,Winter,4.7,FALSE,Store Pickup,FALSE,FALSE,23,Cash,Fortnightly
2021,41,Male,Sweater,Clothing,157,Pennsylvania,M,Beige,Winter,4.8,FALSE,Next Day Air,FALSE,FALSE,26,Cash,Quarterly
2022,62,Male,Handbag,Accessories,33,Maine,M,Green,Winter,4.4,FALSE,Standard,FALSE,FALSE,48,Venmo,Quarterly
2023,59,Male,Jewelry,Accessories,82,Alabama,S,Black,Winter,4,FALSE,Store Pickup,FALSE,FALSE,16,Cash,Bi-Weekly
2024,46,Male,Socks,Clothing,159,Idaho,S,Teal,Winter,4.1,FALSE,Store Pickup,FALSE,FALSE,28,Cash,Bi-Weekly
2025,62,Male,Socks,Clothing,68,Arkansas,L,Silver,Fall,3.7,FALSE,Express,FALSE,FALSE,39,PayPal,Weekly
2026,42,Male,Shirt,Clothing,87,Delaware,M,Turquoise,Summer,3,FALSE,Express,FALSE,FALSE,43,Debit Card,Fortnightly
2027,37,Male,Scarf,Accessories,88,Maine,M,Orange,Winter,3.6,FALSE,Express,FALSE,FALSE,45,Bank Transfer,Every 3 Months
2028,50,Male,Shoes,Footwear,101,Nebraska,S,Gold,Fall,4.8,FALSE,Standard,FALSE,FALSE,50,Credit Card,Every 3 Months
2029,29,Male,Shoes,Footwear,162,Ohio,XL,Purple,Fall,3.7,FALSE,2-Day Shipping,FALSE,FALSE,10,Venmo,Bi-Weekly
2030,25,Male,Scarf,Accessories,68,Montana,M,Pink,Spring,4.6,FALSE,Next Day Air,FALSE,FALSE,40,PayPal,Quarterly
2031,66,Male,Sunglasses,Accessories,31,New Mexico,S,Green,Summer,2.8,FALSE,Standard,FALSE,FALSE,38,Credit Card,Monthly
2032,21,Male,Socks,Clothing,97,North Carolina,L,Charcoal,Spring,4,FALSE,Standard,FALSE,FALSE,2,Credit Card,Monthly
2033,46,Male,Blouse,Clothing,76,South Carolina,M,Maroon,Winter,4.2,FALSE,Next Day Air,FALSE,FALSE,13,Cash,Annually
2034,57,Male,Jeans,Clothing,90,Illinois,L,Olive,Summer,3.6,FALSE,Express,FALSE,FALSE,33,Venmo,Annually
2035,61,Male,Shorts,Clothing,36,Alabama,M,Peach,Spring,2.9,FALSE,Store Pickup,FALSE,FALSE,27,PayPal,Monthly
2036,53,Male,T-shirt,Clothing,72,Oklahoma,S,Yellow,Summer,4.1,FALSE,Express,FALSE,FALSE,43,Bank Transfer,Weekly
2037,37,Male,Blouse,Clothing,32,Minnesota,S,Lavender,Winter,3.1,FALSE,Next Day Air,FALSE,FALSE,46,Cash,Weekly
2038,39,Male,Belt,Accessories,132,Illinois,S,Green,Summer,4.3,FALSE,Express,FALSE,FALSE,7,Venmo,Bi-Weekly
2039,53,Male,Blouse,Clothing,145,Arkansas,L,Orange,Spring,4.4,FALSE,Next Day Air,FALSE,FALSE,35,Credit Card,Fortnightly
2040,35,Male,T-shirt,Clothing,36,Minnesota,M,Olive,Spring,3.1,FALSE,Next Day Air,FALSE,FALSE,31,Debit Card,Bi-Weekly
2041,69,Male,Jewelry,Accessories,175,South Carolina,XL,Gray,Spring,2.9,FALSE,Free Shipping,FALSE,FALSE,42,Venmo,Quarterly
2042,66,Male,Jacket,Outerwear,167,New York,S,Lavender,Winter,3.2,FALSE,Next Day Air,FALSE,FALSE,14,PayPal,Bi-Weekly
2043,19,Male,Shoes,Footwear,127,Alabama,M,Red,Spring,4,FALSE,2-Day Shipping,FALSE,FALSE,35,Venmo,Monthly
2044,47,Male,Gloves,Accessories,32,New York,M,Charcoal,Summer,2.7,FALSE,Standard,FALSE,FALSE,49,PayPal,Weekly
2045,49,Male,Jeans,Clothing,48,Missouri,L,Orange,Spring,3,FALSE,Free Shipping,FALSE,FALSE,17,PayPal,Fortnightly
2046,31,Male,Jewelry,Accessories,89,Georgia,M,Red,Fall,4.4,FALSE,Express,FALSE,FALSE,26,PayPal,Quarterly
2047,39,Male,Pants,Clothing,120,Oklahoma,M,Maroon,Winter,2.8,FALSE,Free Shipping,FALSE,FALSE,30,Cash,Every 3 Months
2048,58,Male,Jewelry,Accessories,85,Connecticut,M,Silver,Summer,3.1,FALSE,Store Pickup,FALSE,FALSE,32,Cash,Annually
2049,45,Male,Sneakers,Footwear,86,Michigan,XL,Pink,Winter,3.9,FALSE,Express,FALSE,FALSE,35,Bank Transfer,Quarterly
2050,68,Male,Boots,Footwear,112,Rhode Island,L,Blue,Fall,2.7,FALSE,Standard,FALSE,FALSE,15,Venmo,Annually
2051,35,Male,Hat,Accessories,82,Mississippi,M,Teal,Summer,3.4,FALSE,Store Pickup,FALSE,FALSE,10,Debit Card,Annually
2052,65,Male,T-shirt,Clothing,126,Massachusetts,L,Black,Spring,3.8,FALSE,Free Shipping,FALSE,FALSE,14,Credit Card,Monthly
2053,45,Male,Backpack,Accessories,60,New Hampshire,M,Gray,Winter,3.7,FALSE,2-Day Shipping,FALSE,FALSE,30,Bank Transfer,Annually
2054,19,Male,Sunglasses,Accessories,148,Wyoming,S,Purple,Spring,4.5,FALSE,2-Day Shipping,FALSE,FALSE,16,Credit Card,Fortnightly
2055,65,Male,Sweater,Clothing,42,New Jersey,XL,Gold,Spring,2.9,FALSE,Express,FALSE,FALSE,14,PayPal,Annually
2056,28,Male,Handbag,Accessories,45,Texas,M,Silver,Fall,3.4,FALSE,2-Day Shipping,FALSE,FALSE,28,Bank Transfer,Weekly
2057,55,Male,Backpack,Accessories,56,Minnesota,L,Blue,Spring,4.4,FALSE,2-Day Shipping,FALSE,FALSE,29,PayPal,Monthly
2058,66,Male,Socks,Clothing,132,South Dakota,L,Yellow,Spring,4.2,FALSE,Standard,FALSE,FALSE,5,PayPal,Every 3 Months
2059,29,Male,Shirt,Clothing,97,Washington,M,Brown,Winter,3.3,FALSE,Store Pickup,FALSE,FALSE,17,Bank Transfer,Quarterly
2060,56,Male,Shorts,Clothing,62,California,XL,Beige,Spring,3.7,FALSE,Express,FALSE,FALSE,50,PayPal,Weekly
2061,21,Male,Belt,Accessories,90,Wisconsin,M,Blue,Fall,3.2,FALSE,Next Day Air,FALSE,FALSE,23,Bank Transfer,Quarterly
2062,32,Male,Sweater,Clothing,52,Michigan,S,Magenta,Summer,2.6,FALSE,Store Pickup,FALSE,FALSE,22,Debit Card,Annually
2063,54,Male,Coat,Outerwear,111,South Carolina,L,Silver,Fall,2.8,FALSE,Standard,FALSE,FALSE,15,Cash,Quarterly
2064,61,Male,Shorts,Clothing,74,Indiana,M,Cyan,Fall,2.9,FALSE,Standard,FALSE,FALSE,32,Cash,Monthly
2065,31,Male,Shoes,Footwear,51,Arkansas,M,Green,Summer,4,FALSE,2-Day Shipping,FALSE,FALSE,5,Bank Transfer,Monthly
2066,27,Male,Sneakers,Footwear,111,Oregon,M,Blue,Spring,2.9,FALSE,Free Shipping,FALSE,FALSE,6,Bank Transfer,Bi-Weekly
2067,64,Male,Sneakers,Footwear,28,Illinois,M,Olive,Fall,4.7,FALSE,Store Pickup,FALSE,FALSE,44,Debit Card,Fortnightly
2068,60,Male,Pants,Clothing,79,Maryland,XL,Beige,Fall,3.1,FALSE,2-Day Shipping,FALSE,FALSE,23,Cash,Fortnightly
2069,70,Male,Jewelry,Accessories,83,Vermont,XL,Black,Summer,3.9,FALSE,Store Pickup,FALSE,FALSE,44,Venmo,Monthly
2070,36,Male,T-shirt,Clothing,157,Texas,M,Indigo,Fall,3.4,FALSE,Free Shipping,FALSE,FALSE,3,Debit Card,Quarterly
2071,56,Male,Jewelry,Accessories,48,Nebraska,XL,Red,Spring,3.1,FALSE,Express,FALSE,FALSE,14,Cash,Monthly
2072,69,Male,Jacket,Outerwear,115,South Carolina,S,Yellow,Fall,4.8,FALSE,Store Pickup,FALSE,FALSE,37,PayPal,Quarterly
2073,39,Male,Backpack,Accessories,77,Massachusetts,M,Beige,Winter,3.9,FALSE,Next Day Air,FALSE,FALSE,22,Bank Transfer,Weekly
2074,38,Male,Belt,Accessories,168,Texas,S,Green,Winter,3.5,FALSE,Next Day Air,FALSE,FALSE,2,PayPal,Every 3 Months
2075,36,Male,Scarf,Accessories,58,Florida,M,White,Summer,3.1,FALSE,Free Shipping,FALSE,FALSE,44,Debit Card,Fortnightly
2076,46,Male,Sweater,Clothing,132,South Carolina,S,Turquoise,Fall,4.7,FALSE,Express,FALSE,FALSE,49,Debit Card,Monthly
2077,59,Male,Gloves,Accessories,81,Florida,S,Indigo,Fall,4.6,FALSE,Free Shipping,FALSE,FALSE,22,Debit Card,Bi-Weekly
2078,64,Male,Scarf,Accessories,79,Nebraska,L,Orange,Fall,3.3,FALSE,Free Shipping,FALSE,FALSE,26,Bank Transfer,Annually
2079,49,Male,Dress,Clothing,38,Hawaii,M,Blue,Spring,3.2,FALSE,Next Day Air,FALSE,FALSE,40,Debit Card,Weekly
2080,32,Male,Jeans,Clothing,125,Montana,L,Violet,Summer,3.1,FALSE,Next Day Air,FALSE,FALSE,16,PayPal,Quarterly
2081,29,Male,Sunglasses,Accessories,63,South Dakota,S,Gray,Fall,3.5,FALSE,Free Shipping,FALSE,FALSE,17,Debit Card,Bi-Weekly
2082,24,Male,Coat,Outerwear,114,Alabama,S,Cyan,Spring,4.3,FALSE,Standard,FALSE,FALSE,48,Bank Transfer,Bi-Weekly
2083,41,Male,Jeans,Clothing,28,Arkansas,M,Yellow,Summer,2.9,FALSE,Free Shipping,FALSE,FALSE,28,Venmo,Every 3 Months
2084,41,Male,Scarf,Accessories,162,Mississippi,L,Orange,Fall,2.7,FALSE,Store Pickup,FALSE,FALSE,26,Credit Card,Fortnightly
2085,32,Male,Blouse,Clothing,70,Vermont,S,Brown,Summer,4,FALSE,Standard,FALSE,FALSE,43,Bank Transfer,Quarterly
2086,69,Male,Jeans,Clothing,69,New York,M,Teal,Fall,4.6,FALSE,Free Shipping,FALSE,FALSE,38,Debit Card,Weekly
2087,65,Male,Dress,Clothing,156,North Dakota,L,Beige,Summer,4.7,FALSE,2-Day Shipping,FALSE,FALSE,36,Cash,Every 3 Months
2088,54,Male,Hat,Accessories,62,Wisconsin,M,Blue,Summer,4.7,FALSE,Standard,FALSE,FALSE,1,Credit Card,Weekly
2089,39,Male,Sandals,Footwear,43,California,L,Orange,Spring,4,FALSE,Standard,FALSE,FALSE,49,Debit Card,Annually
2090,37,Male,Jacket,Outerwear,108,Maryland,L,Gold,Spring,3.6,FALSE,Free Shipping,FALSE,FALSE,41,Credit Card,Every 3 Months
2091,51,Male,Socks,Clothing,153,Massachusetts,S,Teal,Winter,3.4,FALSE,Free Shipping,FALSE,FALSE,21,Debit Card,Monthly
2092,26,Male,Jeans,Clothing,91,Washington,XL,Beige,Fall,3,FALSE,Next Day Air,FALSE,FALSE,24,Bank Transfer,Quarterly
2093,42,Male,Sandals,Footwear,76,Minnesota,M,Silver,Fall,2.6,FALSE,Next Day Air,FALSE,FALSE,27,Bank Transfer,Weekly
2094,21,Male,Dress,Clothing,209,Washington,M,Maroon,Spring,4.2,FALSE,Store Pickup,FALSE,FALSE,4,Debit Card,Annually
2095,53,Male,Socks,Clothing,122,South Carolina,M,Indigo,Spring,3.4,FALSE,Standard,FALSE,FALSE,19,Venmo,Annually
2096,36,Male,Hoodie,Clothing,133,New Mexico,M,Gray,Fall,4,FALSE,Store Pickup,FALSE,FALSE,1,Bank Transfer,Fortnightly
2097,21,Male,Dress,Clothing,138,North Carolina,L,Blue,Summer,4.7,FALSE,Free Shipping,FALSE,FALSE,27,Debit Card,Annually
2098,33,Male,Sneakers,Footwear,81,Iowa,S,Cyan,Winter,3.9,FALSE,Next Day Air,FALSE,FALSE,5,Credit Card,Weekly
2099,49,Male,T-shirt,Clothing,109,Louisiana,M,White,Summer,3.3,FALSE,2-Day Shipping,FALSE,FALSE,20,Venmo,Quarterly
2100,31,Male,T-shirt,Clothing,164,Oklahoma,L,Green,Summer,2.9,FALSE,Express,FALSE,FALSE,50,PayPal,Annually
2101,68,Male,Sweater,Clothing,138,Michigan,M,Silver,Spring,4.4,FALSE,Free Shipping,FALSE,FALSE,36,Cash,Fortnightly
2102,49,Male,Shirt,Clothing,36,Oregon,M,Blue,Winter,3.6,FALSE,Next Day Air,FALSE,FALSE,12,Bank Transfer,Bi-Weekly
2103,23,Male,Hat,Accessories,91,Idaho,M,Brown,Spring,4.5,FALSE,Store Pickup,FALSE,FALSE,23,Cash,Monthly
2104,30,Male,Pants,Clothing,36,Indiana,S,Red,Summer,3.7,FALSE,Store Pickup,FALSE,FALSE,21,Venmo,Weekly
2105,53,Male,Shoes,Footwear,86,New Mexico,M,Gold,Spring,2.8,FALSE,Free Shipping,FALSE,FALSE,47,Venmo,Weekly
2106,65,Male,Gloves,Accessories,145,South Carolina,M,Silver,Spring,4.5,FALSE,Free Shipping,FALSE,FALSE,38,Venmo,Bi-Weekly
2107,60,Male,Jewelry,Accessories,59,Vermont,M,Gray,Fall,4.4,FALSE,Standard,FALSE,FALSE,40,Credit Card,Every 3 Months
2108,46,Male,Pants,Clothing,114,Delaware,M,Black,Winter,3.3,FALSE,Standard,FALSE,FALSE,35,PayPal,Quarterly
2109,54,Male,Hoodie,Clothing,41,North Dakota,XL,Beige,Winter,4.2,FALSE,Express,FALSE,FALSE,4,Credit Card,Quarterly
2110,59,Male,Jewelry,Accessories,59,California,L,Peach,Fall,2.7,FALSE,Free Shipping,FALSE,FALSE,28,Venmo,Every 3 Months
2111,52,Male,Socks,Clothing,58,Montana,L,Cyan,Spring,3.9,FALSE,Store Pickup,FALSE,FALSE,36,Debit Card,Every 3 Months
